question,category,sub_intent
데이터시각화 전필이야 전선이야?,수강 신청,과목정보_데이터시각화
데이터시각화 성적 방식이 뭐야?,수강 신청,과목정보_데이터시각화
데이터시각화 P/F야 GRADE야?,수강 신청,과목정보_데이터시각화
데이터시각화 실습 있어?,수강 신청,과목정보_데이터시각화
데이터시각화 이론 몇 시간이야?,수강 신청,과목정보_데이터시각화
데이터시각화 과목코드가 뭐야?,수강 신청,과목정보_데이터시각화
데이터시각화 3학년 2학기 맞아?,수강 신청,과목정보_데이터시각화
인공지능시스템구축 몇 학점이야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 과목 정보 알려줘,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 몇 학년 과목이야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 전필이야 전선이야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 성적 방식이 뭐야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 P/F야 GRADE야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 실습 있어?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 이론 몇 시간이야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 과목코드가 뭐야?,수강 신청,과목정보_인공지능시스템구축
인공지능시스템구축 3학년 2학기 맞아?,수강 신청,과목정보_인공지능시스템구축
SW공학 몇 학점이야?,수강 신청,과목정보_SW공학
SW공학 과목 정보 알려줘,수강 신청,과목정보_SW공학
SW공학 몇 학년 과목이야?,수강 신청,과목정보_SW공학
SW공학 전필이야 전선이야?,수강 신청,과목정보_SW공학
SW공학 성적 방식이 뭐야?,수강 신청,과목정보_SW공학
SW공학 P/F야 GRADE야?,수강 신청,과목정보_SW공학
SW공학 실습 있어?,수강 신청,과목정보_SW공학
SW공학 이론 몇 시간이야?,수강 신청,과목정보_SW공학
SW공학 과목코드가 뭐야?,수강 신청,과목정보_SW공학
SW공학 3학년 1학기 맞아?,수강 신청,과목정보_SW공학
데이터베이스 몇 학점이야?,수강 신청,과목정보_데이터베이스
데이터베이스 과목 정보 알려줘,수강 신청,과목정보_데이터베이스
데이터베이스 몇 학년 과목이야?,수강 신청,과목정보_데이터베이스
데이터베이스 전필이야 전선이야?,수강 신청,과목정보_데이터베이스
데이터베이스 성적 방식이 뭐야?,수강 신청,과목정보_데이터베이스
데이터베이스 P/F야 GRADE야?,수강 신청,과목정보_데이터베이스
데이터베이스 실습 있어?,수강 신청,과목정보_데이터베이스
데이터베이스 이론 몇 시간이야?,수강 신청,과목정보_데이터베이스
데이터베이스 과목코드가 뭐야?,수강 신청,과목정보_데이터베이스
데이터베이스 3학년 1학기 맞아?,수강 신청,과목정보_데이터베이스
데이터마이닝 몇 학점이야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 과목 정보 알려줘,수강 신청,과목정보_데이터마이닝
데이터마이닝 몇 학년 과목이야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 전필이야 전선이야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 성적 방식이 뭐야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 P/F야 GRADE야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 실습 있어?,수강 신청,과목정보_데이터마이닝
데이터마이닝 이론 몇 시간이야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 과목코드가 뭐야?,수강 신청,과목정보_데이터마이닝
데이터마이닝 3학년 1학기 맞아?,수강 신청,과목정보_데이터마이닝
인공지능 몇 학점이야?,수강 신청,과목정보_인공지능
인공지능 과목 정보 알려줘,수강 신청,과목정보_인공지능
인공지능 몇 학년 과목이야?,수강 신청,과목정보_인공지능
인공지능 전필이야 전선이야?,수강 신청,과목정보_인공지능
인공지능 성적 방식이 뭐야?,수강 신청,과목정보_인공지능
인공지능 P/F야 GRADE야?,수강 신청,과목정보_인공지능
인공지능 실습 있어?,수강 신청,과목정보_인공지능
인공지능 이론 몇 시간이야?,수강 신청,과목정보_인공지능
인공지능 과목코드가 뭐야?,수강 신청,과목정보_인공지능
인공지능 3학년 1학기 맞아?,수강 신청,과목정보_인공지능
통계프로그래밍 몇 학점이야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 과목 정보 알려줘,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 몇 학년 과목이야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 전필이야 전선이야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 성적 방식이 뭐야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 P/F야 GRADE야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 실습 있어?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 이론 몇 시간이야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 과목코드가 뭐야?,수강 신청,과목정보_통계프로그래밍
통계프로그래밍 3학년 2학기 맞아?,수강 신청,과목정보_통계프로그래밍
통계프로그램 몇 학점이야?,수강 신청,과목정보_통계프로그램
통계프로그램 과목 정보 알려줘,수강 신청,과목정보_통계프로그램
통계프로그램 몇 학년 과목이야?,수강 신청,과목정보_통계프로그램
통계프로그램 전필이야 전선이야?,수강 신청,과목정보_통계프로그램
통계프로그램 성적 방식이 뭐야?,수강 신청,과목정보_통계프로그램
통계프로그램 P/F야 GRADE야?,수강 신청,과목정보_통계프로그램
통계프로그램 실습 있어?,수강 신청,과목정보_통계프로그램
통계프로그램 이론 몇 시간이야?,수강 신청,과목정보_통계프로그램
통계프로그램 과목코드가 뭐야?,수강 신청,과목정보_통계프로그램
통계프로그램 3학년 2학기 맞아?,수강 신청,과목정보_통계프로그램
시스템분석및설계 몇 학점이야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 과목 정보 알려줘,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 몇 학년 과목이야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 전필이야 전선이야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 성적 방식이 뭐야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 P/F야 GRADE야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 실습 있어?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 이론 몇 시간이야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 과목코드가 뭐야?,수강 신청,과목정보_시스템분석및설계
시스템분석및설계 3학년 2학기 맞아?,수강 신청,과목정보_시스템분석및설계
프로그래밍언어II 몇 학점이야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 과목 정보 알려줘,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 몇 학년 과목이야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 전필이야 전선이야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 성적 방식이 뭐야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II P/F야 GRADE야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 실습 있어?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 이론 몇 시간이야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 과목코드가 뭐야?,수강 신청,과목정보_프로그래밍언어II
프로그래밍언어II 3학년 2학기 맞아?,수강 신청,과목정보_프로그래밍언어II
휴먼컴퓨터인터랙션 몇 학점이야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 과목 정보 알려줘,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 몇 학년 과목이야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 전필이야 전선이야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 성적 방식이 뭐야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 P/F야 GRADE야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 실습 있어?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 이론 몇 시간이야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 과목코드가 뭐야?,수강 신청,과목정보_휴먼컴퓨터인터랙션
휴먼컴퓨터인터랙션 4학년 1학기 맞아?,수강 신청,과목정보_휴먼컴퓨터인터랙션
인공지능실무 몇 학점이야?,수강 신청,과목정보_인공지능실무
인공지능실무 과목 정보 알려줘,수강 신청,과목정보_인공지능실무
인공지능실무 몇 학년 과목이야?,수강 신청,과목정보_인공지능실무
인공지능실무 전필이야 전선이야?,수강 신청,과목정보_인공지능실무
인공지능실무 성적 방식이 뭐야?,수강 신청,과목정보_인공지능실무
인공지능실무 P/F야 GRADE야?,수강 신청,과목정보_인공지능실무
인공지능실무 실습 있어?,수강 신청,과목정보_인공지능실무
인공지능실무 이론 몇 시간이야?,수강 신청,과목정보_인공지능실무
인공지능실무 과목코드가 뭐야?,수강 신청,과목정보_인공지능실무
인공지능실무 4학년 1학기 맞아?,수강 신청,과목정보_인공지능실무
헬스케어실무 몇 학점이야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 과목 정보 알려줘,수강 신청,과목정보_헬스케어실무
헬스케어실무 몇 학년 과목이야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 전필이야 전선이야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 성적 방식이 뭐야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 P/F야 GRADE야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 실습 있어?,수강 신청,과목정보_헬스케어실무
헬스케어실무 이론 몇 시간이야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 과목코드가 뭐야?,수강 신청,과목정보_헬스케어실무
헬스케어실무 4학년 1학기 맞아?,수강 신청,과목정보_헬스케어실무
보건의료데이터 몇 학점이야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 과목 정보 알려줘,수강 신청,과목정보_보건의료데이터
보건의료데이터 몇 학년 과목이야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 전필이야 전선이야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 성적 방식이 뭐야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 P/F야 GRADE야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 실습 있어?,수강 신청,과목정보_보건의료데이터
보건의료데이터 이론 몇 시간이야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 과목코드가 뭐야?,수강 신청,과목정보_보건의료데이터
보건의료데이터 4학년 1학기 맞아?,수강 신청,과목정보_보건의료데이터
빅데이터플랫폼실무 몇 학점이야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 과목 정보 알려줘,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 몇 학년 과목이야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 전필이야 전선이야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 성적 방식이 뭐야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 P/F야 GRADE야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 실습 있어?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 이론 몇 시간이야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 과목코드가 뭐야?,수강 신청,과목정보_빅데이터플랫폼실무
빅데이터플랫폼실무 4학년 2학기 맞아?,수강 신청,과목정보_빅데이터플랫폼실무
BM프로젝트 몇 학점이야?,수강 신청,과목정보_BM프로젝트
BM프로젝트 과목 정보 알려줘,수강 신청,과목정보_BM프로젝트
BM프로젝트 몇 학년 과목이야?,수강 신청,과목정보_BM프로젝트
BM프로젝트 전필이야 전선이야?,수강 신청,과목정보_BM프로젝트
BM프로젝트 성적 방식이 뭐야?,수강 신청,과목정보_BM프로젝트
BM프로젝트 P/F야 GRADE야?,수강 신청,과목정보_BM프로젝트
BM프로젝트 실습 있어?,수강 신청,과목정보_BM프로젝트
BM프로젝트 이론 몇 시간이야?,수강 신청,과목정보_BM프로젝트
